,arm,p,reward,exploit0,exploit1,chosen_arm,condition,game,move,player,room
0,1.0,1.0,0.75,0.7666666666666666,0.6666666666666666,1,partial,3,4,0,33
1,2.0,1.0,0.3333333333333333,0.75,0.6666666666666666,1,partial,3,4,0,33
2,3.0,0.9999999999999999,0.5,0.75,0.6666666666666667,1,partial,3,4,0,33
3,4.0,0.9999999999999999,0.6666666666666666,0.75,0.6666666666666666,1,partial,3,4,0,33
0,1.0,1.0000000000000002,0.4999999999999999,0.6999999999999997,0.6666666666666665,3,partial,3,5,1,33
1,2.0,0.9999999999999999,0.5,0.7208333333333335,0.6666666666666666,3,partial,3,5,1,33
2,3.0,1.0000000000000004,0.49999999999999983,0.6999999999999998,0.6666666666666662,3,partial,3,5,1,33
3,4.0,0.9999999999999998,0.6666666666666669,0.7250000000000002,0.6666666666666667,3,partial,3,5,1,33
0,1.0,1.0,0.8,0.7999999999999999,0.6666666666666666,1,partial,3,6,0,33
1,2.0,1.0,0.3333333333333333,0.8,0.6666666666666666,1,partial,3,6,0,33
2,3.0,1.0,0.3333333333333333,0.8,0.6666666666666666,1,partial,3,6,0,33
3,4.0,0.9999999999999999,0.6666666666666666,0.8,0.6666666666666666,1,partial,3,6,0,33
0,1.0,1.0,0.5,0.7063492063492061,0.6666666666666664,4,partial,3,7,1,33
1,2.0,0.9999999999999998,0.4999999999999999,0.7222222222222221,0.666666666666667,4,partial,3,7,1,33
2,3.0,0.9999999999999998,0.3333333333333334,0.7000000000000003,0.666666666666667,4,partial,3,7,1,33
3,4.0,0.9999999999999998,0.6666666666666669,0.7277777777777779,0.6666666666666661,4,partial,3,7,1,33
0,1.0,1.0,0.8333333333333334,0.8392857142857142,0.6666666666666666,1,partial,3,8,0,33
1,2.0,1.0,0.3333333333333333,0.8333333333333333,0.6666666666666666,1,partial,3,8,0,33
2,3.0,1.0,0.3333333333333333,0.8333333333333333,0.6666666666666666,1,partial,3,8,0,33
3,4.0,1.0,0.75,0.8333333333333334,0.6736111111111112,1,partial,3,8,0,33
0,1.0,0.9999999999999999,0.6666666666666666,0.7632275132275124,0.6851851851851846,1,partial,3,9,1,33
1,2.0,0.9999999999999999,0.4999999999999999,0.7645502645502642,0.6666666666666664,1,partial,3,9,1,33
2,3.0,0.9999999999999998,0.3333333333333332,0.7626984126984125,0.6666666666666664,1,partial,3,9,1,33
3,4.0,1.0,0.6666666666666669,0.7707936507936498,0.6851851851851851,1,partial,3,9,1,33
0,1.0,0.9999999999999999,0.8749999999999999,0.8749999999999998,0.761111111111111,1,partial,3,10,0,33
1,2.0,1.0,0.3333333333333333,0.8749999999999999,0.75,1,partial,3,10,0,33
2,3.0,1.0,0.3333333333333333,0.8749999999999999,0.75,1,partial,3,10,0,33
3,4.0,1.0,0.75,0.8749999999999999,0.75,1,partial,3,10,0,33
0,1.0,0.9999999999999998,0.75,0.798280423280423,0.7555555555555559,1,partial,3,11,1,33
1,2.0,0.9999999999999994,0.49999999999999983,0.7976190476190476,0.7499999999999998,1,partial,3,11,1,33
2,3.0,0.9999999999999996,0.3333333333333333,0.7956349206349205,0.7499999999999998,1,partial,3,11,1,33
3,4.0,0.9999999999999993,0.6666666666666665,0.8021825396825397,0.7500000000000002,1,partial,3,11,1,33
0,1.0,1.0,0.8999999999999999,0.8999999999999999,0.7622222222222221,1,partial,3,12,0,33
1,2.0,1.0,0.3333333333333333,0.8999999999999999,0.75,1,partial,3,12,0,33
2,3.0,1.0,0.3333333333333333,0.8999999999999999,0.75,1,partial,3,12,0,33
3,4.0,1.0,0.75,0.8999999999999999,0.75,1,partial,3,12,0,33
0,1.0,1.0000000000000002,0.8000000000000005,0.8238215488215493,0.7999999999999999,1,partial,3,13,1,33
1,2.0,1.0000000000000002,0.5000000000000001,0.8250841750841752,0.8000000000000007,1,partial,3,13,1,33
2,3.0,1.0,0.3333333333333335,0.8238215488215491,0.8000000000000006,1,partial,3,13,1,33
3,4.0,0.9999999999999996,0.6666666666666666,0.8288744588744585,0.7999999999999994,1,partial,3,13,1,33
0,1.0,1.0,0.9166666666666665,0.9166666666666667,0.8373015873015872,1,partial,3,14,0,33
1,2.0,1.0,0.3333333333333333,0.9166666666666666,0.8333333333333333,1,partial,3,14,0,33
2,3.0,1.0,0.3333333333333333,0.9166666666666666,0.8333333333333333,1,partial,3,14,0,33
3,4.0,1.0,0.75,0.9166666666666665,0.8333333333333334,1,partial,3,14,0,33
0,1.0,1.0,0.8571428571428571,0.8638375513375511,0.857142857142857,1,partial,3,15,1,33
1,2.0,0.9999999999999994,0.4999999999999999,0.8635623635623634,0.8571428571428564,1,partial,3,15,1,33
2,3.0,0.9999999999999996,0.3333333333333331,0.8630143005143003,0.8571428571428563,1,partial,3,15,1,33
3,4.0,1.0,0.6666666666666664,0.8662809412809409,0.8571428571428563,1,partial,3,15,1,33
0,1.0,1.0,0.9285714285714286,0.9285714285714286,0.876984126984127,1,partial,3,16,0,33
1,2.0,1.0,0.3333333333333333,0.9285714285714285,0.8749999999999999,1,partial,3,16,0,33
2,3.0,1.0,0.3333333333333333,0.9285714285714285,0.8749999999999999,1,partial,3,16,0,33
3,4.0,1.0,0.75,0.9285714285714286,0.8749999999999999,1,partial,3,16,0,33
0,1.0,0.9999999999999989,0.8749999999999993,0.8784090909090905,0.8749999999999996,1,partial,3,17,1,33
1,2.0,0.9999999999999991,0.49999999999999983,0.8787414745748076,0.8749999999999999,1,partial,3,17,1,33
2,3.0,0.999999999999999,0.33333333333333326,0.8783524346024342,0.875,1,partial,3,17,1,33
3,4.0,0.9999999999999994,0.6666666666666664,0.880055361305361,0.8750000000000001,1,partial,3,17,1,33
0,1.0,0.9999999999999999,0.8749999999999999,0.8749999999999999,0.8884259259259257,1,partial,3,18,0,33
1,2.0,1.0,0.3333333333333333,0.8749999999999999,0.8888888888888888,1,partial,3,18,0,33
2,3.0,1.0,0.3333333333333333,0.8749999999999999,0.8888888888888888,1,partial,3,18,0,33
3,4.0,1.0,0.75,0.8749999999999999,0.8888888888888888,1,partial,3,18,0,33
0,1.0,0.9999999999999997,0.8888888888888888,0.8910427807486633,0.8888888888888884,1,partial,3,19,1,33
1,2.0,0.9999999999999996,0.49999999999999983,0.8909912346186852,0.8888888888888885,1,partial,3,19,1,33
2,3.0,0.9999999999999994,0.33333333333333326,0.890774639304051,0.8888888888888885,1,partial,3,19,1,33
3,4.0,0.9999999999999988,0.6666666666666665,0.892427746545393,0.8888888888888886,1,partial,3,19,1,33
0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,1,partial,3,20,0,33
1,2.0,1.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,1,partial,3,20,0,33
2,3.0,1.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,1,partial,3,20,0,33
3,4.0,1.0,0.75,0.8888888888888888,0.8888888888888888,1,partial,3,20,0,33
0,1.0,0.9999999999999996,0.8888888888888888,0.8912234394432537,0.8888888888888888,1,partial,3,21,1,33
1,2.0,0.9999999999999998,0.49999999999999994,0.8914655605832073,0.8888888888888885,1,partial,3,21,1,33
2,3.0,0.9999999999999998,0.3333333333333333,0.8912075626471907,0.8888888888888885,1,partial,3,21,1,33
3,4.0,0.9999999999999996,0.6666666666666663,0.8928624981256568,0.8888888888888886,1,partial,3,21,1,33
0,1.0,1.0,0.8999999999999999,0.8999999999999999,0.9,1,partial,3,22,0,33
1,2.0,1.0,0.3333333333333333,0.8999999999999999,0.8999999999999999,1,partial,3,22,0,33
2,3.0,1.0,0.3333333333333333,0.8999999999999999,0.8999999999999999,1,partial,3,22,0,33
3,4.0,1.0,0.75,0.8999999999999999,0.8999999999999999,1,partial,3,22,0,33
0,1.0,1.0000000000000007,0.9000000000000001,0.9014757859959088,0.9,1,partial,3,23,1,33
1,2.0,1.0000000000000002,0.5000000000000001,0.9014903160994489,0.9000000000000006,1,partial,3,23,1,33
2,3.0,1.0000000000000002,0.3333333333333334,0.9013246729191,0.9000000000000005,1,partial,3,23,1,33
3,4.0,0.9999999999999991,0.666666666666667,0.9025128573696686,0.8999999999999991,1,partial,3,23,1,33
0,1.0,0.9999999999999998,0.909090909090909,0.909090909090909,0.9002754820936638,1,partial,3,24,0,33
1,2.0,1.0,0.3333333333333333,0.909090909090909,0.8999999999999999,1,partial,3,24,0,33
2,3.0,1.0,0.3333333333333333,0.909090909090909,0.8999999999999999,1,partial,3,24,0,33
3,4.0,1.0,0.75,0.909090909090909,0.8999999999999999,1,partial,3,24,0,33
0,1.0,0.9999999999999998,0.8999999999999999,0.9015560266822203,0.9000000000000002,1,partial,3,25,1,33
1,2.0,1.0,0.5000000000000002,0.9017360643723539,0.9000000000000009,1,partial,3,25,1,33
2,3.0,1.0,0.3333333333333334,0.901556026682221,0.9000000000000009,1,partial,3,25,1,33
3,4.0,0.9999999999999993,0.6666666666666664,0.902876918814125,0.8999999999999985,1,partial,3,25,1,33
0,1.0,1.0,0.9166666666666665,0.9166666666666666,0.9093013468013467,1,partial,3,26,0,33
1,2.0,1.0,0.3333333333333333,0.9166666666666666,0.909090909090909,1,partial,3,26,0,33
2,3.0,1.0,0.3333333333333333,0.9166666666666666,0.909090909090909,1,partial,3,26,0,33
3,4.0,1.0,0.75,0.9166666666666665,0.909090909090909,1,partial,3,26,0,33
0,1.0,1.0000000000000002,0.9166666666666666,0.9171887635043849,0.9166666666666666,1,partial,3,27,1,33
1,2.0,1.0,0.4999999999999999,0.9171955499718318,0.9166666666666666,1,partial,3,27,1,33
2,3.0,1.0,0.3333333333333333,0.9171326307029292,0.9166666666666666,1,partial,3,27,1,33
3,4.0,0.9999999999999998,0.6666666666666665,0.9176961558841688,0.9166666666666662,1,partial,3,27,1,33
0,1.0,1.0,0.9230769230769231,0.9230769230769231,0.9168310322156477,1,partial,3,28,0,33
1,2.0,1.0,0.3333333333333333,0.923076923076923,0.9166666666666666,1,partial,3,28,0,33
2,3.0,1.0,0.3333333333333333,0.923076923076923,0.9166666666666666,1,partial,3,28,0,33
3,4.0,1.0,0.75,0.9230769230769231,0.9166666666666665,1,partial,3,28,0,33
0,1.0,0.9999999999999991,0.9166666666666664,0.9172216382103318,0.9166666666666665,1,partial,3,29,1,33
1,2.0,1.0000000000000004,0.5000000000000001,0.9172929521555768,0.9166666666666667,1,partial,3,29,1,33
2,3.0,1.0000000000000004,0.33333333333333337,0.9172183086303418,0.9166666666666667,1,partial,3,29,1,33
3,4.0,1.0000000000000004,0.6666666666666665,0.9179028216083442,0.9166666666666652,1,partial,3,29,1,33
0,1.0,1.0,0.9285714285714286,0.9285714285714284,0.9232077446363162,1,partial,3,30,0,33
1,2.0,1.0,0.3333333333333333,0.9285714285714285,0.923076923076923,1,partial,3,30,0,33
2,3.0,1.0,0.3333333333333333,0.9285714285714285,0.923076923076923,1,partial,3,30,0,33
3,4.0,1.0,0.75,0.9285714285714286,0.9230769230769231,1,partial,3,30,0,33
0,1.0,0.9999999999999991,0.9230769230769224,0.92343668118386,0.9230769230769222,1,partial,3,31,1,33
1,2.0,0.9999999999999999,0.4999999999999999,0.9234506828157373,0.9230769230769211,1,partial,3,31,1,33
2,3.0,0.9999999999999999,0.3333333333333331,0.9234055856205309,0.9230769230769211,1,partial,3,31,1,33
3,4.0,0.9999999999999999,0.6666666666666663,0.9238919387424079,0.923076923076923,1,partial,3,31,1,33
0,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9233211233211234,1,partial,3,32,0,33
1,2.0,1.0,0.3333333333333333,0.9333333333333333,0.923076923076923,1,partial,3,32,0,33
2,3.0,1.0,0.3333333333333333,0.9333333333333333,0.923076923076923,1,partial,3,32,0,33
3,4.0,1.0,0.75,0.9333333333333333,0.9230769230769231,1,partial,3,32,0,33
0,1.0,0.9999999999999993,0.9230769230769224,0.9234565705842974,0.9230769230769232,1,partial,3,33,1,33
1,2.0,0.9999999999999997,0.4999999999999998,0.9235068680162262,0.9230769230769231,1,partial,3,33,1,33
2,3.0,0.9999999999999997,0.33333333333333326,0.9234554830584232,0.9230769230769231,1,partial,3,33,1,33
3,4.0,0.9999999999999999,0.6666666666666665,0.9239620917291258,0.9230769230769238,1,partial,3,33,1,33
0,1.0,1.0,0.9375,0.9375,0.9234203296703298,1,partial,3,34,0,33
1,2.0,1.0,0.3333333333333333,0.9374999999999999,0.923076923076923,1,partial,3,34,0,33
2,3.0,1.0,0.3333333333333333,0.9374999999999999,0.923076923076923,1,partial,3,34,0,33
3,4.0,1.0,0.75,0.9375,0.9230769230769231,1,partial,3,34,0,33
0,1.0,0.9999999999999997,0.928571428571428,0.9288184418512402,0.9285714285714284,1,partial,3,35,1,33
1,2.0,0.9999999999999986,0.4999999999999996,0.9288315270362145,0.9285714285714268,1,partial,3,35,1,33
2,3.0,0.9999999999999986,0.3333333333333331,0.9287990184549761,0.9285714285714268,1,partial,3,35,1,33
3,4.0,1.0000000000000002,0.666666666666666,0.9291815888694267,0.9285714285714266,1,partial,3,35,1,33
0,1.0,1.0,0.9411764705882353,0.9411764705882353,0.9288515406162465,1,partial,3,36,0,33
1,2.0,1.0,0.3333333333333333,0.9411764705882352,0.9285714285714285,1,partial,3,36,0,33
2,3.0,1.0,0.3333333333333333,0.9411764705882352,0.9285714285714285,1,partial,3,36,0,33
3,4.0,1.0,0.75,0.9411764705882353,0.9285714285714286,1,partial,3,36,0,33
0,1.0,0.9999999999999998,0.9285714285714279,0.9288291907553633,0.928571428571428,1,partial,3,37,1,33
1,2.0,0.9999999999999987,0.4999999999999998,0.9288649773935357,0.9285714285714275,1,partial,3,37,1,33
2,3.0,0.9999999999999988,0.3333333333333332,0.9288291907553647,0.9285714285714275,1,partial,3,37,1,33
3,4.0,1.000000000000001,0.666666666666666,0.9291988199823247,0.9285714285714293,1,partial,3,37,1,33
0,1.0,0.9999999999999998,0.9444444444444443,0.9444444444444442,0.9289241622574955,1,partial,3,38,0,33
1,2.0,1.0,0.3333333333333333,0.9444444444444444,0.9285714285714285,1,partial,3,38,0,33
2,3.0,1.0,0.3333333333333333,0.9444444444444444,0.9285714285714285,1,partial,3,38,0,33
3,4.0,1.0,0.75,0.9444444444444444,0.9285714285714286,1,partial,3,38,0,33
0,1.0,0.9999999999999998,0.9285714285714284,0.9288688190282538,0.9285714285714275,1,partial,3,39,1,33
1,2.0,0.9999999999999996,0.4999999999999995,0.9288907672570067,0.9285714285714287,1,partial,3,39,1,33
2,3.0,0.9999999999999996,0.33333333333333304,0.9288522124274806,0.9285714285714287,1,partial,3,39,1,33
3,4.0,0.999999999999998,0.6666666666666663,0.9292745317407699,0.9285714285714287,1,partial,3,39,1,33
,arm,p,reward,exploit0,exploit1,chosen_arm,condition,game,move,player,room
0,1.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,1,partial,3,0,0,35
1,2.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,1,partial,3,0,0,35
2,3.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,1,partial,3,0,0,35
3,4.0,0.9999999999999999,0.5,0.5833333333333333,0.5277777777777777,1,partial,3,0,0,35
0,1.0,1.0,0.49999999999999994,0.5833333333333334,0.5277777777777777,1,partial,3,1,1,35
1,2.0,1.0,0.49999999999999994,0.625,0.5277777777777778,1,partial,3,1,1,35
2,3.0,1.0,0.49999999999999994,0.625,0.5277777777777778,1,partial,3,1,1,35
3,4.0,1.0,0.49999999999999994,0.625,0.5277777777777778,1,partial,3,1,1,35
0,1.0,1.0,0.75,0.75,0.5416666666666666,1,partial,3,2,0,35
1,2.0,0.9999999999999999,0.5,0.75,0.5277777777777777,1,partial,3,2,0,35
2,3.0,0.9999999999999999,0.5,0.75,0.5277777777777777,1,partial,3,2,0,35
3,4.0,0.9999999999999999,0.5,0.75,0.5277777777777777,1,partial,3,2,0,35
0,1.0,1.0000000000000002,0.5,0.6,0.5277777777777778,2,partial,3,3,1,35
1,2.0,0.9999999999999997,0.5,0.6499999999999999,0.5277777777777777,2,partial,3,3,1,35
2,3.0,0.9999999999999997,0.5,0.6499999999999999,0.5277777777777777,2,partial,3,3,1,35
3,4.0,0.9999999999999997,0.5,0.6499999999999999,0.5277777777777777,2,partial,3,3,1,35
0,1.0,1.0,0.8,0.7999999999999999,0.6666666666666666,1,partial,3,4,0,35
1,2.0,0.9999999999999999,0.6666666666666666,0.8,0.6666666666666666,1,partial,3,4,0,35
2,3.0,0.9999999999999999,0.5,0.7999999999999999,0.6666666666666667,1,partial,3,4,0,35
3,4.0,0.9999999999999999,0.5,0.7999999999999999,0.6666666666666667,1,partial,3,4,0,35
0,1.0,0.9999999999999999,0.5,0.7063492063492065,0.6666666666666667,2,partial,3,5,1,35
1,2.0,0.9999999999999998,0.6666666666666665,0.7111111111111108,0.6666666666666664,2,partial,3,5,1,35
2,3.0,0.9999999999999998,0.4999999999999999,0.7000000000000002,0.6666666666666669,2,partial,3,5,1,35
3,4.0,0.9999999999999998,0.4999999999999999,0.7000000000000002,0.6666666666666669,2,partial,3,5,1,35
0,1.0,1.0,0.8333333333333334,0.8333333333333333,0.5462962962962963,1,partial,3,6,0,35
1,2.0,0.9999999999999999,0.5,0.8333333333333333,0.5166666666666666,1,partial,3,6,0,35
2,3.0,0.9999999999999999,0.5,0.8333333333333333,0.5277777777777777,1,partial,3,6,0,35
3,4.0,0.9999999999999999,0.5,0.8333333333333333,0.5277777777777777,1,partial,3,6,0,35
0,1.0,0.9999999999999999,0.49999999999999994,0.6071428571428571,0.5277777777777777,3,partial,3,7,1,35
1,2.0,1.0000000000000002,0.5000000000000001,0.6345238095238096,0.5166666666666668,3,partial,3,7,1,35
2,3.0,1.0000000000000002,0.5000000000000001,0.6567460317460317,0.5277777777777778,3,partial,3,7,1,35
3,4.0,1.0000000000000002,0.5000000000000001,0.6567460317460317,0.5277777777777778,3,partial,3,7,1,35
0,1.0,1.0,0.7142857142857142,0.7142857142857142,0.5396825396825397,1,partial,3,8,0,35
1,2.0,0.9999999999999999,0.5,0.7142857142857143,0.5166666666666666,1,partial,3,8,0,35
2,3.0,1.0,0.3333333333333333,0.7142857142857142,0.5185185185185185,1,partial,3,8,0,35
3,4.0,0.9999999999999999,0.5,0.7142857142857143,0.5277777777777777,1,partial,3,8,0,35
0,1.0,0.9999999999999996,0.6666666666666667,0.7202380952380952,0.6666666666666665,3,partial,3,9,1,35
1,2.0,0.9999999999999998,0.5,0.7253968253968253,0.6666666666666663,3,partial,3,9,1,35
2,3.0,1.0,0.4999999999999999,0.7222222222222221,0.6666666666666666,3,partial,3,9,1,35
3,4.0,0.9999999999999998,0.5,0.7321428571428571,0.6666666666666663,3,partial,3,9,1,35
0,1.0,1.0,0.75,0.75,0.6736111111111112,1,partial,3,10,0,35
1,2.0,0.9999999999999999,0.5,0.75,0.6666666666666667,1,partial,3,10,0,35
2,3.0,1.0,0.25,0.75,0.6666666666666666,1,partial,3,10,0,35
3,4.0,0.9999999999999999,0.5,0.75,0.6666666666666667,1,partial,3,10,0,35
0,1.0,1.0000000000000004,0.6666666666666667,0.6944444444444444,0.6666666666666667,4,partial,3,11,1,35
1,2.0,0.9999999999999996,0.5,0.708333333333333,0.6666666666666663,4,partial,3,11,1,35
2,3.0,0.9999999999999994,0.33333333333333337,0.6990740740740744,0.6666666666666667,4,partial,3,11,1,35
3,4.0,0.9999999999999996,0.5,0.7202380952380951,0.6666666666666663,4,partial,3,11,1,35
0,1.0,0.9999999999999999,0.6666666666666666,0.6888888888888888,0.6666666666666666,4,partial,3,12,0,35
1,2.0,0.9999999999999999,0.5,0.6666666666666667,0.6666666666666667,4,partial,3,12,0,35
2,3.0,1.0,0.25,0.6666666666666666,0.6666666666666666,4,partial,3,12,0,35
3,4.0,0.9999999999999999,0.6666666666666666,0.7222222222222222,0.6666666666666666,4,partial,3,12,0,35
0,1.0,1.0,0.6666666666666666,0.6944444444444443,0.6666666666666671,2,partial,3,13,1,35
1,2.0,0.9999999999999996,0.4999999999999998,0.7046296296296295,0.6666666666666665,2,partial,3,13,1,35
2,3.0,0.9999999999999996,0.33333333333333315,0.6990740740740738,0.6666666666666663,2,partial,3,13,1,35
3,4.0,0.9999999999999996,0.33333333333333315,0.6990740740740738,0.6666666666666665,2,partial,3,13,1,35
0,1.0,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.6777777777777777,1,partial,3,14,0,35
1,2.0,0.9999999999999999,0.6,0.6666666666666665,0.6666666666666665,1,partial,3,14,0,35
2,3.0,1.0,0.25,0.6666666666666666,0.6666666666666666,1,partial,3,14,0,35
3,4.0,0.9999999999999999,0.5,0.6666666666666667,0.6666666666666667,1,partial,3,14,0,35
0,1.0,1.0000000000000002,0.7500000000000003,0.7704545454545454,0.7499999999999999,2,partial,3,15,1,35
1,2.0,1.0,0.5999999999999999,0.7726190476190472,0.7499999999999996,2,partial,3,15,1,35
2,3.0,1.0,0.33333333333333337,0.7678571428571423,0.7499999999999997,2,partial,3,15,1,35
3,4.0,1.0000000000000002,0.33333333333333337,0.7678571428571421,0.7499999999999996,2,partial,3,15,1,35
0,1.0,0.9999999999999999,0.7,0.7,0.7466666666666666,1,partial,3,16,0,35
1,2.0,0.9999999999999999,0.5,0.7,0.75,1,partial,3,16,0,35
2,3.0,1.0,0.25,0.7,0.75,1,partial,3,16,0,35
3,4.0,0.9999999999999999,0.5,0.7,0.75,1,partial,3,16,0,35
0,1.0,1.0000000000000002,0.75,0.7575757575757578,0.7500000000000002,2,partial,3,17,1,35
1,2.0,1.0000000000000002,0.49999999999999994,0.7606000481000477,0.7499999999999998,2,partial,3,17,1,35
2,3.0,0.9999999999999999,0.33333333333333337,0.7597222222222222,0.7500000000000003,2,partial,3,17,1,35
3,4.0,0.9999999999999999,0.33333333333333337,0.7597222222222222,0.7500000000000001,2,partial,3,17,1,35
0,1.0,1.0,0.7272727272727273,0.7272727272727273,0.7484848484848485,1,partial,3,18,0,35
1,2.0,1.0,0.42857142857142855,0.7272727272727273,0.7499999999999999,1,partial,3,18,0,35
2,3.0,1.0,0.25,0.7272727272727273,0.75,1,partial,3,18,0,35
3,4.0,0.9999999999999999,0.5,0.7272727272727273,0.75,1,partial,3,18,0,35
0,1.0,1.0,0.75,0.7565212565212568,0.7500000000000006,2,partial,3,19,1,35
1,2.0,0.9999999999999999,0.42857142857142844,0.7560365560365561,0.7500000000000004,2,partial,3,19,1,35
2,3.0,1.0000000000000002,0.33333333333333337,0.7574434824434824,0.7499999999999997,2,partial,3,19,1,35
3,4.0,1.0000000000000002,0.3333333333333333,0.7574434824434824,0.7499999999999997,2,partial,3,19,1,35
0,1.0,1.0,0.75,0.75,0.75,1,partial,3,20,0,35
1,2.0,0.9999999999999999,0.5,0.75,0.75,1,partial,3,20,0,35
2,3.0,1.0,0.25,0.75,0.75,1,partial,3,20,0,35
3,4.0,0.9999999999999999,0.5,0.75,0.75,1,partial,3,20,0,35
0,1.0,0.9999999999999991,0.7499999999999994,0.7569969712826853,0.7499999999999994,1,partial,3,21,1,35
1,2.0,0.9999999999999994,0.4285714285714287,0.7580012580012563,0.7499999999999986,1,partial,3,21,1,35
2,3.0,1.0000000000000002,0.33333333333333337,0.7587912087912073,0.7499999999999986,1,partial,3,21,1,35
